30,1200642175689723904,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Survey shows lack of management support is behind a majority of #DataScientists planning to change jobs next year: https://t.co/KKmnBL1yYt 
—————
#BigData #DataScience #AI #MachineLearning #Jobs #Careers #WiDS2019",Sat Nov 30 05:06:16 +0000 2019,84,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
31,1200634241022930944,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"#ApacheSpark Streaming Tutorial: https://t.co/5FJb0AAzCt 
——————
#BigData #DataScience #AI #MachineLearning #IoT #IIoT #EdgeAnalytics #StreamingAnalytics #DataScientists #Coding #AnalyticsStrategy #abdsc
——————
➕Also see this...⬇️ https://t.co/3vXkjln30c",Sat Nov 30 04:34:44 +0000 2019,28,18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
32,1200633910113243136,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Practical #ApacheSpark in 7 quick 10-minute tutorials: https://t.co/9ymRRqihpd #abdsc #BigData #DataScience #AI #MachineLearning

1. Installation
2. RDD (Resilient Distributed Datasets)
3. DataFrames and SQL
4. MLlib
5. Streaming
6. GraphX for Graph Computation
7. GraphX &amp; #Neo4j https://t.co/PMAXstCh9r",Sat Nov 30 04:33:25 +0000 2019,86,45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
33,1200633130908102656,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"10 Critical tools used in the #DataScience Domain: https://t.co/Gu1p3mANoR
—————
#abdsc #DataScientists #Coding #BigData #AI #MachineLearning #DeepLearning #TensorFlow #ApacheSpark @SASsoftware @bigmlcom 
—————
Graphic source: https://t.co/uysQLoVs8z https://t.co/BKUQbkgSOp",Sat Nov 30 04:30:19 +0000 2019,59,43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
34,1200630877744697344,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"How @Spotify knows a lot about you using #MachineLearning and #AI : https://t.co/13GwnpotMD 
——————
#CX #Martech #personalization #RecSys #BigData #DataScience #abdsc https://t.co/UwQagoQxJw",Sat Nov 30 04:21:22 +0000 2019,52,48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
35,1200629370555109376,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"19 Best Artificial Intelligence Technologies to know in 2019: https://t.co/2NGzmTjHoD — plus check out the @getmodzy #AI Platform by @BoozAllen 
—————
#BigData #DataScience #MachineLearning #DeepLearning #NLU #RPA #martech #Automation #ComputerVision #DigitalTwins #abdsc https://t.co/rYZxOGTPDt",Sat Nov 30 04:15:23 +0000 2019,11,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
36,1200629150232567809,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Top 7 #DataScience Use Cases in Administration: https://t.co/T5csagFR6V
—————
#BigData #AI #MachineLearning #FraudDetection #PredictiveAnalytics #RPA #Automation #abdsc https://t.co/dr3MAhHXYi",Sat Nov 30 04:14:30 +0000 2019,17,17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
37,1200626301515763712,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Variance, Attractors and Behavior of Chaotic Statistical Systems: https://t.co/y5O6yddYnR by @granvilleDSC @DataScienceCtrl 
————
#DataScience #Mathematics #abdsc 
————
+Free Book: #Statistics — New Foundations, Toolbox, and #MachineLearning Recipes: https://t.co/B4Q9S3SAS2 https://t.co/fDTxtxxhNO",Sat Nov 30 04:03:11 +0000 2019,11,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
38,1200624124030263296,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"This week's featured articles &amp; resources for #DataScientists at @DataScienceCtrl : https://t.co/9tkT8Xkq5P
————
#BigData #DataScience #MachineLearning #Statistics #AI #DeepLearning #StatisticalLiteracy #abdsc https://t.co/XvNwg7lzQf",Sat Nov 30 03:54:32 +0000 2019,13,17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
39,1200534705571057664,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"@omoniyen Yes, read my twitter timeline for the past several months.",Fri Nov 29 21:59:13 +0000 2019,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.200465826123567e+18
